id_film;url;type_film;multilingues;nationalite;titre;genre;duree;reprise;couleur;note_presse;note_spectateurs;age_acteur;date
4150;http://www.allocine.fr/film/fichefilm_gen_cfilm=4150.html;Long-métrage;FALSE;français;Drôles d'oiseaux !;Policier;97;FALSE;Couleur;;3,1;45;10/03/1993
4152;http://www.allocine.fr/film/fichefilm_gen_cfilm=4152.html;Long-métrage;FALSE;britannique;Darling chérie;Drame;128;TRUE;N&B;3;3,5;65;01/09/2006
4198;http://www.allocine.fr/film/fichefilm_gen_cfilm=4198.html;Long-métrage;FALSE;français;L'Oeil de Vichy;Documentaire;110;FALSE;Couleur;;;41,05145448;10/03/1993
4271;http://www.allocine.fr/film/fichefilm_gen_cfilm=4271.html;Long-métrage;TRUE;yougoslave;L'Enclos;Drame;105;TRUE;N&B;4,5;3;88;21/12/2003
4300;http://www.allocine.fr/film/fichefilm_gen_cfilm=4300.html;Long-métrage;FALSE;français;Main basse sur la ville;Drame;105;TRUE;N&B;5;3,4;80;02/01/2005
4336;http://www.allocine.fr/film/fichefilm_gen_cfilm=4336.html;Long-métrage;FALSE;britannique;Antonia & Jane;Comédie dramatique;80;FALSE;Couleur;;;37;17/03/1993
4355;http://www.allocine.fr/film/fichefilm_gen_cfilm=4355.html;Long-métrage;FALSE;français;Nouvelle Vague;Comédie dramatique;89;FALSE;Couleur;;2,4;54;23/05/1990
4373;http://www.allocine.fr/film/fichefilm_gen_cfilm=4373.html;Long-métrage;FALSE;britannique;Rendez-vous avec la peur;Fantastique;83;TRUE;N&B;5;4,1;93;13/03/2002
4388;http://www.allocine.fr/film/fichefilm_gen_cfilm=4388.html;Long-métrage;TRUE;français;Le Pays des sourds;Documentaire;99;FALSE;Couleur;;3,4;41,05145448;03/03/1993
4415;http://www.allocine.fr/film/fichefilm_gen_cfilm=4415.html;Long-métrage;TRUE;britannique;La Randonnée;Aventure;100;TRUE;Couleur;;3,6;55;02/06/2008
4419;http://www.allocine.fr/film/fichefilm_gen_cfilm=4419.html;Long-métrage;FALSE;français;Diabolo Menthe;Comédie dramatique;97;TRUE;Couleur;;3,6;41,05145448;18/08/2008
4449;http://www.allocine.fr/film/fichefilm_gen_cfilm=4449.html;Long-métrage;FALSE;hongrois;Damnation;Drame;122;FALSE;N&B;4,1;3,7;56;20/04/2005
4462;http://www.allocine.fr/film/fichefilm_gen_cfilm=4462.html;Long-métrage;FALSE;polonais;Les Tribulations de Balthasar Kober;Comédie dramatique;;TRUE;Couleur;;3,1;72;17/12/2003
4465;http://www.allocine.fr/film/fichefilm_gen_cfilm=4465.html;Long-métrage;FALSE;britannique;L'Obsédé;Drame;119;FALSE;Couleur;;3,9;75;01/04/2015
4481;http://www.allocine.fr/film/fichefilm_gen_cfilm=4481.html;Long-métrage;TRUE;italien;Satyricon;Historique;135;TRUE;Couleur;4;3,4;54;20/08/2003
4510;http://www.allocine.fr/film/fichefilm_gen_cfilm=4510.html;Long-métrage;FALSE;français;La Bête humaine;Drame;100;TRUE;N&B;;3,6;96;04/11/2001
4512;http://www.allocine.fr/film/fichefilm_gen_cfilm=4512.html;Long-métrage;FALSE;français;Lune froide;Comédie dramatique;90;FALSE;N&B;;3,6;40;22/05/1991
4594;http://www.allocine.fr/film/fichefilm_gen_cfilm=4594.html;Long-métrage;FALSE;allemand;Faust, une légende allemande;Fantastique;107;TRUE;N&B;;3,9;115;01/03/2006
4603;http://www.allocine.fr/film/fichefilm_gen_cfilm=4603.html;Long-métrage;FALSE;français;L'arbre, le maire et la médiathèque;Comédie dramatique;105;FALSE;Couleur;;3,5;38;10/02/1993
4613;http://www.allocine.fr/film/fichefilm_gen_cfilm=4613.html;Long-métrage;FALSE;britannique;La Tempête;Fantastique;;TRUE;Couleur;;3;53;21/06/2017
4642;http://www.allocine.fr/film/fichefilm_gen_cfilm=4642.html;Long-métrage;FALSE;britannique;Chaplin;Comédie dramatique;143;FALSE;Couleur et N&B;;4;27;17/02/1993
4663;http://www.allocine.fr/film/fichefilm_gen_cfilm=4663.html;Long-métrage;FALSE;français;Riches, belles, etc.;Comédie dramatique;87;FALSE;Couleur;;;50;21/01/1998
4692;http://www.allocine.fr/film/fichefilm_gen_cfilm=4692.html;Long-métrage;FALSE;italien;Larmes de joie;Comédie dramatique;;TRUE;N&B;4;3,7;105;03/04/2013
4700;http://www.allocine.fr/film/fichefilm_gen_cfilm=4700.html;Long-métrage;FALSE;français;Le Joli Mai;Documentaire;136;FALSE;N&B;4,3;3,9;41,05145448;29/05/2013
4707;http://www.allocine.fr/film/fichefilm_gen_cfilm=4707.html;Long-métrage;FALSE;belge;Haut les coeurs!;Drame;100;FALSE;Couleur;4;3,5;33;03/11/1999
4752;http://www.allocine.fr/film/fichefilm_gen_cfilm=4752.html;Long-métrage;FALSE;français;Un Roi sans divertissement;Drame;;TRUE;Couleur;;3;111;17/03/2004
4773;http://www.allocine.fr/film/fichefilm_gen_cfilm=4773.html;Long-métrage;TRUE;français;Corps perdus;Drame;95;FALSE;Couleur;;;36;17/01/1990
4774;http://www.allocine.fr/film/fichefilm_gen_cfilm=4774.html;Long-métrage;FALSE;français;Le Rendez-vous des quais;Drame;;TRUE;Couleur et N&B;;3,1;41,05145448;28/10/2009
4790;http://www.allocine.fr/film/fichefilm_gen_cfilm=4790.html;Long-métrage;FALSE;français;Goto, l'île d'amour;Drame;95;TRUE;Couleur et N&B;;2,6;99;23/03/2005
4906;http://www.allocine.fr/film/fichefilm_gen_cfilm=4906.html;Long-métrage;FALSE;français;Piège en haute mer;Action;103;FALSE;Couleur;;2;40;10/02/1993
4909;http://www.allocine.fr/film/fichefilm_gen_cfilm=4909.html;Long-métrage;TRUE;français;Fedora;Drame;;TRUE;Couleur;4;3,9;68;21/08/2013
4919;http://www.allocine.fr/film/fichefilm_gen_cfilm=4919.html;Long-métrage;FALSE;polonais;La Petite Apocalypse;Comédie;110;FALSE;Couleur;;2,8;48;10/02/1993
4982;http://www.allocine.fr/film/fichefilm_gen_cfilm=4982.html;Long-métrage;FALSE;britannique;Les amis de Peter;Comédie;101;FALSE;Couleur;;3,8;35;27/01/1993
5091;http://www.allocine.fr/film/fichefilm_gen_cfilm=5091.html;Long-métrage;FALSE;allemand;Les Aventures du prince Ahmed;Animation;;TRUE;N&B;4,4;3,7;41,05145448;05/12/2007
5095;http://www.allocine.fr/film/fichefilm_gen_cfilm=5095.html;Long-métrage;FALSE;italien;Léon Morin, prêtre;Drame;130;TRUE;N&B;;3,8;66;09/10/2000
5151;http://www.allocine.fr/film/fichefilm_gen_cfilm=5151.html;Long-métrage;TRUE;britannique;Voyage à deux;Romance;112;TRUE;Couleur;5;3,6;76;01/12/2005
5153;http://www.allocine.fr/film/fichefilm_gen_cfilm=5153.html;Long-métrage;FALSE;français;Tango;Comédie;88;FALSE;Couleur;;2,8;62;03/02/1993
5204;http://www.allocine.fr/film/fichefilm_gen_cfilm=5204.html;Long-métrage;FALSE;français;Les Derniers jours d'Emmanuel Kant;Comédie dramatique;70;FALSE;N&B;;3,1;25;27/03/1996
5241;http://www.allocine.fr/film/fichefilm_gen_cfilm=5241.html;Long-métrage;FALSE;français;Les Visiteurs;Comédie;105;FALSE;Couleur;3,2;3,8;44;27/01/1993
5259;http://www.allocine.fr/film/fichefilm_gen_cfilm=5259.html;Long-métrage;TRUE;italien;Modì - Vita di Amedeo Modigliani;Drame;100;FALSE;Couleur;;;40;19/12/1990
5264;http://www.allocine.fr/film/fichefilm_gen_cfilm=5264.html;Long-métrage;FALSE;britannique;Sainte Jeanne;Historique;;TRUE;N&B;;3,2;61;08/11/2000
5284;http://www.allocine.fr/film/fichefilm_gen_cfilm=5284.html;Long-métrage;TRUE;français;Orlando;Romance;92;FALSE;Couleur;;3,6;84;27/01/1993
5285;http://www.allocine.fr/film/fichefilm_gen_cfilm=5285.html;Long-métrage;FALSE;britannique;Love in Paris;Drame;105;FALSE;Couleur;;2,3;45;07/01/1998
5297;http://www.allocine.fr/film/fichefilm_gen_cfilm=5297.html;Long-métrage;FALSE;britannique;Divorcing Jack;Comédie;105;FALSE;Couleur;3,5;3,2;36;26/05/1999
5306;http://www.allocine.fr/film/fichefilm_gen_cfilm=5306.html;Long-métrage;FALSE;français;Les Monstres;Comédie;115;TRUE;N&B;;3,9;86;04/06/2009
5355;http://www.allocine.fr/film/fichefilm_gen_cfilm=5355.html;Long-métrage;TRUE;italien;Milou en mai;Comédie dramatique;108;FALSE;Couleur;;3,2;39;24/01/1990
5378;http://www.allocine.fr/film/fichefilm_gen_cfilm=5378.html;Long-métrage;FALSE;français;Baby Blood;Epouvante-horreur;89;FALSE;Couleur;;2,3;30;24/01/1990
5381;http://www.allocine.fr/film/fichefilm_gen_cfilm=5381.html;Long-métrage;FALSE;portugais;Eden miseria;Comédie dramatique;102;FALSE;Couleur;;;41,05145448;31/01/1990
5412;http://www.allocine.fr/film/fichefilm_gen_cfilm=5412.html;Long-métrage;FALSE;italien;Rogopag;Comédie dramatique;;TRUE;Couleur et N&B;;3;69;17/12/2003
5447;http://www.allocine.fr/film/fichefilm_gen_cfilm=5447.html;Long-métrage;FALSE;allemand;Le Dernier des hommes;Drame;75;TRUE;N&B;;3,8;115;23/01/1999
5453;http://www.allocine.fr/film/fichefilm_gen_cfilm=5453.html;Long-métrage;FALSE;italien;Nikita;Policier;117;FALSE;Couleur;2,8;3,5;29;21/02/1990
5459;http://www.allocine.fr/film/fichefilm_gen_cfilm=5459.html;Long-métrage;FALSE;français;Le Roman de Renart;Animation;73;TRUE;N&B;5;3,2;41,05145448;23/10/2000
5473;http://www.allocine.fr/film/fichefilm_gen_cfilm=5473.html;Long-métrage;FALSE;français;Lolita;Drame;137;FALSE;Couleur;;3,2;49;14/01/1998
5484;http://www.allocine.fr/film/fichefilm_gen_cfilm=5484.html;Long-métrage;FALSE;français;La Ville Louvre;Documentaire;84;FALSE;Couleur;;2,8;41,05145448;21/11/1990
5492;http://www.allocine.fr/film/fichefilm_gen_cfilm=5492.html;Long-métrage;FALSE;français;Stan The Flasher;Comédie dramatique;70;FALSE;Couleur;;3;55;07/03/1990
5497;http://www.allocine.fr/film/fichefilm_gen_cfilm=5497.html;Long-métrage;FALSE;français;Le Champignon des Carpathes;Comédie dramatique;100;FALSE;Couleur;;;62;07/03/1990
5543;http://www.allocine.fr/film/fichefilm_gen_cfilm=5543.html;Long-métrage;FALSE;britannique;Performance;Drame;101;TRUE;Couleur et N&B;3,7;2,8;67;12/05/2007
5544;http://www.allocine.fr/film/fichefilm_gen_cfilm=5544.html;Long-métrage;FALSE;français;Cyrano de Bergerac;Comédie dramatique;135;FALSE;Couleur;;3,8;41;28/03/1990
5562;http://www.allocine.fr/film/fichefilm_gen_cfilm=5562.html;Long-métrage;TRUE;français;Tatie Danielle;Comédie;110;FALSE;Couleur;;3,4;70;04/04/1990
5570;http://www.allocine.fr/film/fichefilm_gen_cfilm=5570.html;Long-métrage;FALSE;français;Vieille Canaille;Policier;100;FALSE;Couleur;3;2,9;64;06/01/1993
5582;http://www.allocine.fr/film/fichefilm_gen_cfilm=5582.html;Long-métrage;FALSE;français;Il y a des jours... et des lunes;Comédie dramatique;117;FALSE;Couleur;;3,2;39;11/04/1990
5588;http://www.allocine.fr/film/fichefilm_gen_cfilm=5588.html;Long-métrage;FALSE;italien;Bámbola;Drame;90;FALSE;Couleur;;3,2;26;31/12/1997
5655;http://www.allocine.fr/film/fichefilm_gen_cfilm=5655.html;Long-métrage;FALSE;français;La captive du désert;Drame;98;FALSE;Couleur;;2,8;22;14/05/1990
5676;http://www.allocine.fr/film/fichefilm_gen_cfilm=5676.html;Long-métrage;FALSE;français;Outremer;Comédie dramatique;100;FALSE;Couleur;;2,7;44;19/12/1990
5721;http://www.allocine.fr/film/fichefilm_gen_cfilm=5721.html;Long-métrage;FALSE;néerlandais;Rembrandt fecit 1669;Biopic;111;TRUE;Couleur;3,3;2,7;41,05145448;29/07/2006
5722;http://www.allocine.fr/film/fichefilm_gen_cfilm=5722.html;Long-métrage;TRUE;norvégien;Edvard Munch, la danse de la vie;Biopic;174;TRUE;Couleur;4,6;3,9;41,05145448;02/11/2005
5768;http://www.allocine.fr/film/fichefilm_gen_cfilm=5768.html;Long-métrage;FALSE;français;Tumultes;Drame;89;FALSE;Couleur;;3,2;58;13/06/1990
5771;http://www.allocine.fr/film/fichefilm_gen_cfilm=5771.html;Long-métrage;FALSE;britannique;1871;Drame;90;FALSE;Couleur;;;26;19/02/1997
5779;http://www.allocine.fr/film/fichefilm_gen_cfilm=5779.html;Long-métrage;TRUE;allemand;Berlin Niagara;Drame;104;FALSE;Couleur;2,5;2,6;28;26/04/2000
5781;http://www.allocine.fr/film/fichefilm_gen_cfilm=5781.html;Long-métrage;FALSE;français;Le Souper;Historique;90;FALSE;Couleur;;3,8;56;23/12/1992
5796;http://www.allocine.fr/film/fichefilm_gen_cfilm=5796.html;Long-métrage;FALSE;allemand;La Servante écarlate;Drame;108;FALSE;Couleur;;3,1;27;20/06/1990
5821;http://www.allocine.fr/film/fichefilm_gen_cfilm=5821.html;Long-métrage;FALSE;suisse;Step Across the Border;Documentaire;90;FALSE;N&B;;;41,05145448;13/12/1990
5833;http://www.allocine.fr/film/fichefilm_gen_cfilm=5833.html;Long-métrage;FALSE;français;Les Oliviers de la justice;Drame;;TRUE;Couleur et N&B;;;41,05145448;03/11/2004
5841;http://www.allocine.fr/film/fichefilm_gen_cfilm=5841.html;Long-métrage;FALSE;français;Un Grand cri d'amour;Comédie;90;FALSE;Couleur;;2,8;45;07/01/1998
5847;http://www.allocine.fr/film/fichefilm_gen_cfilm=5847.html;Long-métrage;FALSE;français;Octobre à Paris;Documentaire;70;FALSE;N&B;3,8;3,3;41,05145448;19/10/2011
5862;http://www.allocine.fr/film/fichefilm_gen_cfilm=5862.html;Long-métrage;FALSE;suédois;Adalen 31;Drame;100;TRUE;Couleur;;3,6;86;30/01/2009
5864;http://www.allocine.fr/film/fichefilm_gen_cfilm=5864.html;Long-métrage;FALSE;français;My Son, the Fanatic;Drame;88;FALSE;Couleur;;;46;07/01/1998
5867;http://www.allocine.fr/film/fichefilm_gen_cfilm=5867.html;Long-métrage;FALSE;britannique;The King of New York;Policier;100;TRUE;Couleur;4,7;3,5;47;18/08/1990
5872;http://www.allocine.fr/film/fichefilm_gen_cfilm=5872.html;Long-métrage;FALSE;italien;Les fiancés;Drame;;TRUE;Couleur;;3,2;41,05145448;27/09/2017
5876;http://www.allocine.fr/film/fichefilm_gen_cfilm=5876.html;Long-métrage;FALSE;britannique;La Première folie des Monty Python;Comédie;;TRUE;Couleur;;3,7;52;22/10/2003
5912;http://www.allocine.fr/film/fichefilm_gen_cfilm=5912.html;Long-métrage;FALSE;français;Paris;Comédie dramatique;97;FALSE;N&B;;3,1;41,05145448;07/01/1998
5918;http://www.allocine.fr/film/fichefilm_gen_cfilm=5918.html;Long-métrage;FALSE;italien;Le Soleil même la nuit;Drame;112;FALSE;Couleur;;2,9;32;22/07/1990
5923;http://www.allocine.fr/film/fichefilm_gen_cfilm=5923.html;Long-métrage;FALSE;français;Daddy Nostalgie;Comédie dramatique;105;FALSE;Couleur;;3,6;69;05/09/1990
5948;http://www.allocine.fr/film/fichefilm_gen_cfilm=5948.html;Long-métrage;FALSE;français;Un week-end sur deux;Comédie dramatique;100;FALSE;Couleur;;2,5;42;29/08/1990
5951;http://www.allocine.fr/film/fichefilm_gen_cfilm=5951.html;Long-métrage;FALSE;français;La Gloire de mon Père;Comédie dramatique;105;FALSE;Couleur;;3,6;41,05145448;29/08/1990
5953;http://www.allocine.fr/film/fichefilm_gen_cfilm=5953.html;Long-métrage;FALSE;français;La Guerre des boutons, ça recommence;Aventure;94;FALSE;Couleur;;3,5;41,05145448;14/06/1995
5958;http://www.allocine.fr/film/fichefilm_gen_cfilm=5958.html;Long-métrage;TRUE;français;Alberto Express;Comédie;92;FALSE;Couleur;;3,1;37;05/09/1990
5982;http://www.allocine.fr/film/fichefilm_gen_cfilm=5982.html;Long-métrage;FALSE;français;Docteur Petiot;Drame;102;FALSE;Couleur;;3,6;62;19/09/1990
6000;http://www.allocine.fr/film/fichefilm_gen_cfilm=6000.html;Long-métrage;FALSE;portugais;Non ou la Vaine Gloire de commander;Historique;112;FALSE;Couleur;;3,3;41;26/09/1990
6001;http://www.allocine.fr/film/fichefilm_gen_cfilm=6001.html;Long-métrage;FALSE;français;Voir l'éléphant;Comédie;87;FALSE;Couleur;;;51;26/09/1990
6008;http://www.allocine.fr/film/fichefilm_gen_cfilm=6008.html;Long-métrage;FALSE;français;Simeon;Comédie musicale;115;FALSE;Couleur;;3,6;41,05145448;16/12/1992
6053;http://www.allocine.fr/film/fichefilm_gen_cfilm=6053.html;Long-métrage;FALSE;britannique;Henry & June;Drame;134;FALSE;Couleur;;3;47;10/10/1990
6063;http://www.allocine.fr/film/fichefilm_gen_cfilm=6063.html;Long-métrage;FALSE;russe;Taxi blues;Drame;110;FALSE;Couleur;;3,4;25;17/10/1990
6083;http://www.allocine.fr/film/fichefilm_gen_cfilm=6083.html;Long-métrage;FALSE;français;Le Château de ma mère;Comédie dramatique;98;FALSE;Couleur;;3,5;41,05145448;26/10/1990
6103;http://www.allocine.fr/film/fichefilm_gen_cfilm=6103.html;Long-métrage;FALSE;espagnol;Pepi, Luci, Bom et autres filles du quartier;Comédie;78;FALSE;Couleur;;3,1;45;31/10/1990
6111;http://www.allocine.fr/film/fichefilm_gen_cfilm=6111.html;Long-métrage;FALSE;italien;Berlin Alexanderplatz;Drame;;TRUE;Couleur;4;3,6;77;03/10/2007
6143;http://www.allocine.fr/film/fichefilm_gen_cfilm=6143.html;Long-métrage;TRUE;allemand;Dr. M;Policier;116;FALSE;Couleur;;2,5;56;12/02/1990
6145;http://www.allocine.fr/film/fichefilm_gen_cfilm=6145.html;Long-métrage;TRUE;polonais;Europa Europa;Drame;110;FALSE;Couleur;;3,7;41,05145448;14/11/1990
6169;http://www.allocine.fr/film/fichefilm_gen_cfilm=6169.html;Long-métrage;TRUE;espagnol;Tintin et les oranges bleues;Aventure;100;TRUE;Couleur;;2,2;41,05145448;29/09/2001
6178;http://www.allocine.fr/film/fichefilm_gen_cfilm=6178.html;Long-métrage;TRUE;britannique;Un Thé au Sahara;Aventure;135;FALSE;Couleur;;3,7;36;21/11/1990
6180;http://www.allocine.fr/film/fichefilm_gen_cfilm=6180.html;Long-métrage;FALSE;français;La Discrète;Comédie dramatique;95;FALSE;Couleur;;3,6;39;21/11/1990
6209;http://www.allocine.fr/film/fichefilm_gen_cfilm=6209.html;Long-métrage;FALSE;français;La voie est libre;Comédie;88;FALSE;Couleur;;2,6;42;14/01/1998
6218;http://www.allocine.fr/film/fichefilm_gen_cfilm=6218.html;Long-métrage;FALSE;italien;Il Boom;Comédie;88;FALSE;N&B;;3,5;96;02/11/2016
6226;http://www.allocine.fr/film/fichefilm_gen_cfilm=6226.html;Long-métrage;FALSE;français;Le Trésor des Iles Chiennes;Science fiction;108;FALSE;N&B;;2,7;35;17/04/1991
6263;http://www.allocine.fr/film/fichefilm_gen_cfilm=6263.html;Long-métrage;FALSE;français;Uranus;Comédie dramatique;100;FALSE;Couleur;;3,4;38;12/12/1990
6269;http://www.allocine.fr/film/fichefilm_gen_cfilm=6269.html;Long-métrage;FALSE;français;Lacenaire;Historique;125;FALSE;Couleur;;3;40;19/12/1990
6271;http://www.allocine.fr/film/fichefilm_gen_cfilm=6271.html;Long-métrage;FALSE;français;Le Petit criminel;Comédie dramatique;100;FALSE;Couleur;;3,3;37;19/12/1990
6312;http://www.allocine.fr/film/fichefilm_gen_cfilm=6312.html;Long-métrage;FALSE;polonais;Korczak;Drame;103;FALSE;N&B;;3,2;48;09/01/1991
6318;http://www.allocine.fr/film/fichefilm_gen_cfilm=6318.html;Long-métrage;FALSE;français;L'Enfer;Drame;95;FALSE;Couleur;2,2;2,6;42;30/11/2005
6339;http://www.allocine.fr/film/fichefilm_gen_cfilm=6339.html;Long-métrage;FALSE;britannique;Le Mystère von Bulow;Policier;110;FALSE;Couleur;;3,5;43;09/01/1991
6342;http://www.allocine.fr/film/fichefilm_gen_cfilm=6342.html;Long-métrage;FALSE;britannique;J'ai engagé un tueur;Comédie dramatique;80;FALSE;Couleur;;3,7;46;09/01/1991
6343;http://www.allocine.fr/film/fichefilm_gen_cfilm=6343.html;Long-métrage;FALSE;français;Milena;Comédie dramatique;139;FALSE;Couleur;;;28;09/01/1991
6350;http://www.allocine.fr/film/fichefilm_gen_cfilm=6350.html;Long-métrage;FALSE;britannique;Henry V;Drame;138;FALSE;Couleur;;3,6;34;16/01/1991
6358;http://www.allocine.fr/film/fichefilm_gen_cfilm=6358.html;Long-métrage;TRUE;britannique;Fatale;Drame;110;FALSE;Couleur;;3,3;44;09/12/1992
6426;http://www.allocine.fr/film/fichefilm_gen_cfilm=6426.html;Long-métrage;TRUE;français;L'Opération Corned beef;Comédie;105;FALSE;Couleur;;2,4;42;06/02/1991
6450;http://www.allocine.fr/film/fichefilm_gen_cfilm=6450.html;Long-métrage;FALSE;britannique;Tell me lies;Drame;;TRUE;Couleur et N&B;3,8;3,6;59;10/10/2012
6468;http://www.allocine.fr/film/fichefilm_gen_cfilm=6468.html;Long-métrage;FALSE;italien;La crise;Comédie;95;FALSE;Couleur;;3,3;33;02/12/1992
6471;http://www.allocine.fr/film/fichefilm_gen_cfilm=6471.html;Long-métrage;FALSE;français;À demain;Comédie dramatique;105;FALSE;Couleur;;2,9;64;02/12/1992
6472;http://www.allocine.fr/film/fichefilm_gen_cfilm=6472.html;Long-métrage;FALSE;britannique;Point limite zéro;Action;97;TRUE;Couleur;3,5;3,7;63;06/04/2002
6541;http://www.allocine.fr/film/fichefilm_gen_cfilm=6541.html;Long-métrage;FALSE;français;Francorusse;Comédie;75;FALSE;Couleur;;2,7;34;24/12/1997
6553;http://www.allocine.fr/film/fichefilm_gen_cfilm=6553.html;Long-métrage;FALSE;britannique;Etrange séduction;Drame;107;FALSE;Couleur;;2,7;47;13/03/1991
6554;http://www.allocine.fr/film/fichefilm_gen_cfilm=6554.html;Long-métrage;FALSE;français;Merci la vie;Comédie dramatique;117;FALSE;Couleur;;3,3;19;13/03/1991
6561;http://www.allocine.fr/film/fichefilm_gen_cfilm=6561.html;Long-métrage;FALSE;italien;Dommage que tu sois une canaille;Comédie;95;TRUE;N&B;;3,5;107;26/07/2008
6564;http://www.allocine.fr/film/fichefilm_gen_cfilm=6564.html;Long-métrage;FALSE;français;Le Jour des rois;Comédie dramatique;90;FALSE;Couleur;;3;73;20/03/1991
6597;http://www.allocine.fr/film/fichefilm_gen_cfilm=6597.html;Long-métrage;FALSE;espagnol;Le Labyrinthe des passions;Comédie dramatique;100;FALSE;Couleur;;2,9;34;20/03/1991
6611;http://www.allocine.fr/film/fichefilm_gen_cfilm=6611.html;Long-métrage;FALSE;français;Les Croix de bois;Guerre;106;TRUE;N&B;;3,7;122;09/11/2014
6623;http://www.allocine.fr/film/fichefilm_gen_cfilm=6623.html;Long-métrage;FALSE;français;Madame Bovary;Drame;140;FALSE;Couleur;;2,9;38;03/04/1991
6649;http://www.allocine.fr/film/fichefilm_gen_cfilm=6649.html;Long-métrage;FALSE;français;Delicatessen;Comédie;97;FALSE;Couleur;;3,7;36;17/04/1991
6658;http://www.allocine.fr/film/fichefilm_gen_cfilm=6658.html;Long-métrage;FALSE;français;L'année de l'éveil;Drame;102;FALSE;Couleur;;2,9;59;17/04/1991
6702;http://www.allocine.fr/film/fichefilm_gen_cfilm=6702.html;Long-métrage;FALSE;britannique;Esther Kahn;Drame;145;FALSE;Couleur;4,1;3,7;21;04/10/2000
6704;http://www.allocine.fr/film/fichefilm_gen_cfilm=6704.html;Long-métrage;FALSE;français;L'Homme imaginé;Comédie dramatique;85;FALSE;Couleur;;;43;01/05/1991
6706;http://www.allocine.fr/film/fichefilm_gen_cfilm=6706.html;Long-métrage;FALSE;italien;Le Voyage du capitaine Fracasse;Aventure;102;FALSE;Couleur;;3,1;41,05145448;08/05/1991
6711;http://www.allocine.fr/film/fichefilm_gen_cfilm=6711.html;Long-métrage;FALSE;français;La Reine blanche;Comédie dramatique;119;FALSE;Couleur;;3,3;47;08/05/1991
6756;http://www.allocine.fr/film/fichefilm_gen_cfilm=6756.html;Long-métrage;FALSE;britannique;Riff-Raff;Comédie dramatique;;TRUE;Couleur;;3,4;43;03/11/2004
6777;http://www.allocine.fr/film/fichefilm_gen_cfilm=6777.html;Long-métrage;FALSE;français;Riens du tout;Comédie;95;FALSE;Couleur;;3;41;11/11/1992
6779;http://www.allocine.fr/film/fichefilm_gen_cfilm=6779.html;Long-métrage;FALSE;français;L'Accompagnatrice;Drame;111;FALSE;Couleur;;3,2;51;11/11/1992
6793;http://www.allocine.fr/film/fichefilm_gen_cfilm=6793.html;Long-métrage;TRUE;français;La Note bleue;Drame;132;FALSE;Couleur;;2,8;47;05/06/1991
6801;http://www.allocine.fr/film/fichefilm_gen_cfilm=6801.html;Long-métrage;FALSE;russe;Un Prisonnier de la terre;Drame;96;FALSE;Couleur;;;56;04/06/1997
6814;http://www.allocine.fr/film/fichefilm_gen_cfilm=6814.html;Long-métrage;FALSE;français;Le Territoire des autres;Documentaire;92;FALSE;Couleur;4;3,2;41,05145448;09/04/2003
6823;http://www.allocine.fr/film/fichefilm_gen_cfilm=6823.html;Long-métrage;FALSE;français;Qui plume la lune ?;Drame;102;FALSE;Couleur;3,9;3,4;46;22/12/1999
6838;http://www.allocine.fr/film/fichefilm_gen_cfilm=6838.html;Long-métrage;FALSE;français;Une époque formidable...;Comédie;96;FALSE;Couleur;;3,3;43;19/06/1991
6846;http://www.allocine.fr/film/fichefilm_gen_cfilm=6846.html;Long-métrage;FALSE;français;Le Bleu des villes;Comédie dramatique;105;FALSE;Couleur;3,6;3,3;31;08/12/1999
6856;http://www.allocine.fr/film/fichefilm_gen_cfilm=6856.html;Long-métrage;FALSE;français;Les Arcandiers;Drame;95;FALSE;Couleur;;3,2;26;11/12/1991
6863;http://www.allocine.fr/film/fichefilm_gen_cfilm=6863.html;Long-métrage;FALSE;français;Toujours seuls;Comédie dramatique;95;FALSE;Couleur;;2,9;59;05/06/1991
